dataset,cost,seed,pop_size,ngen,mut_rate,cross_rate,timeout,slurm
la04,615,245513,200,5000,0.4,0.5,300,63735
la04,615,515381,1000,5000,0.4,0.1,300,15545
la04,615,960512,300,5000,0.3,0.3,300,5595
la04,615,51673,500,5000,0.1,0.3,300,3625
la04,619,779541,1000,5000,0.2,0.2,300,31155
la04,626,689086,1000,5000,0.2,0.7,300,55955
la04,616,222918,100,5000,0.4,0.1,300,36245
la04,611,222918,100,5000,0.4,0.5,300,36285
la04,609,271006,100,5000,0.1,0.5,300,24795
la04,642,515381,1000,5000,0.4,0.3,300,15565
la04,634,779541,1000,5000,0.1,0.8,300,31125
la04,630,689086,1000,5000,0.1,0.1,300,55805
la04,614,245513,200,5000,0.6,0.2,300,63815
la04,610,689086,1000,5000,0.1,0.2,300,55815
la04,621,515381,1000,5000,0.4,0.6,300,15595
la04,638,779541,1000,5000,0.1,0.6,300,31105
la04,632,222918,100,5000,0.5,0.4,300,36335
la04,624,689086,1000,5000,0.1,0.3,300,55825
la04,630,245513,200,5000,0.6,0.1,300,63805
la04,611,222918,100,5000,0.5,0.3,300,36325
la04,615,689086,1000,5000,0.1,0.4,300,55835
la04,611,862527,100,5000,0.7,0.2,300,22905
la04,628,689086,1000,5000,0.1,0.5,300,55845
la04,632,515381,1000,5000,0.4,0.5,300,15585
la04,619,960512,300,5000,0.3,0.2,300,5585
la04,627,245513,200,5000,0.5,0.5,300,63795
la04,609,222918,100,5000,0.5,0.2,300,36315
la04,628,779541,1000,5000,0.1,0.7,300,31115
la04,625,689086,1000,5000,0.1,0.6,300,55855
la04,620,866473,500,5000,0.1,0.1,300,12605
la04,620,222918,100,5000,0.5,0.1,300,36305
la04,619,689086,1000,5000,0.1,0.7,300,55865
la04,617,245513,200,5000,0.5,0.4,300,63785
la04,609,271006,100,5000,0.2,0.2,300,24855
la04,624,515381,1000,5000,0.4,0.4,300,15575
la04,632,689086,1000,5000,0.1,0.8,300,55875
la04,618,862527,100,5000,0.7,0.3,300,22915
la04,620,222918,100,5000,0.4,0.6,300,36295
la04,618,689086,1000,5000,0.1,0.9,300,55885
la04,619,245513,200,5000,0.5,0.3,300,63775
la04,620,689086,1000,5000,0.2,0.1,300,55895
la04,618,768041,100,5000,0.1,0.5,300,56295
la04,627,779541,1000,5000,0.3,0.7,300,31285
la04,631,515381,1000,5000,0.2,0.3,300,15415
la04,640,107984,1000,5000,0.3,0.4,300,35755
la04,619,51673,300,5000,0.8,0.1,300,3575
la04,616,245513,100,5000,0.4,0.5,300,63285
la04,607,768041,200,5000,0.1,0.2,300,56715
la04,610,51673,200,5000,0.9,0.1,300,3145
la04,628,515381,500,5000,0.7,0.2,300,15255
la04,622,768041,200,5000,0.1,0.3,300,56725
la04,634,107984,1000,5000,0.3,0.3,300,35745
la04,611,245513,100,5000,0.4,0.4,300,63275
la04,611,779541,1000,5000,0.7,0.2,300,31455
la04,637,107984,1000,5000,0.3,0.2,300,35735
la04,611,768041,200,5000,0.1,0.4,300,56735
la04,619,862527,200,5000,0.3,0.1,300,23125
la04,621,866473,500,5000,0.3,0.3,300,12795
la04,620,237663,500,5000,0.3,0.1,300,1525
la04,611,245513,100,5000,0.4,0.3,300,63265
la04,625,960512,300,5000,0.4,0.4,300,5675
la04,635,515381,500,5000,0.7,0.1,300,15245
la04,624,768041,200,5000,0.1,0.6,300,56755
la04,623,866473,500,5000,0.3,0.4,300,12805
la04,613,107984,1000,5000,0.3,0.1,300,35725
la04,619,768041,200,5000,0.1,0.7,300,56765
la04,600,245513,100,5000,0.4,0.2,300,63255
la04,647,779541,1000,5000,0.7,0.3,300,31465
la04,628,107984,1000,5000,0.2,0.8,300,35715
la04,619,768041,200,5000,0.1,0.8,300,56775
la04,644,960512,1000,5000,0.1,0.3,300,6325
la04,626,515381,500,5000,0.6,0.4,300,15235
la04,618,768041,200,5000,0.1,0.5,300,56745
la04,611,768041,200,5000,0.1,0.1,300,56705
la04,647,779541,1000,5000,0.7,0.1,300,31445
la04,615,862527,200,5000,0.2,0.8,300,23115
la04,619,768041,100,5000,0.6,0.3,300,56625
la04,607,245513,100,5000,0.5,0.4,300,63335
la04,648,862527,1000,5000,0.9,0.1,300,24745
la04,626,779541,1000,5000,0.6,0.2,300,31415
la04,626,107984,1000,5000,0.4,0.2,300,35805
la04,611,768041,100,5000,0.6,0.4,300,56635
la04,630,107984,1000,5000,0.4,0.1,300,35795
la04,607,768041,100,5000,0.7,0.1,300,56645
la04,619,245513,100,5000,0.5,0.3,300,63325
la04,624,515381,500,5000,0.8,0.2,300,15285
la04,622,960512,300,5000,0.4,0.3,300,5665
la04,614,862527,200,5000,0.2,0.7,300,23105
la04,627,779541,1000,5000,0.6,0.3,300,31425
la04,607,768041,100,5000,0.7,0.2,300,56655
la04,611,245513,100,5000,0.5,0.2,300,63315
la04,628,107984,1000,5000,0.3,0.7,300,35785
la04,627,866473,500,5000,0.3,0.2,300,12785
la04,607,768041,100,5000,0.7,0.3,300,56665
la04,611,768041,100,5000,0.8,0.1,300,56675
la04,630,515381,500,5000,0.8,0.1,300,15275
la04,613,245513,100,5000,0.5,0.1,300,63305
la04,637,107984,1000,5000,0.3,0.6,300,35775
la04,634,779541,1000,5000,0.6,0.4,300,31435
la04,616,768041,100,5000,0.8,0.2,300,56685
la04,634,107984,1000,5000,0.3,0.5,300,35765
la04,611,768041,100,5000,0.9,0.1,300,56695
la04,632,862527,1000,5000,0.8,0.2,300,24735
la04,622,515381,500,5000,0.7,0.3,300,15265
la04,631,245513,100,5000,0.4,0.6,300,63295
la04,623,862527,200,5000,0.3,0.2,300,23135
la04,622,245513,100,5000,0.4,0.1,300,63245
la04,650,862527,1000,5000,0.8,0.1,300,24725
la04,638,107984,1000,5000,0.2,0.7,300,35705
la04,616,768041,200,5000,0.2,0.8,300,56865
la04,620,51673,300,5000,0.7,0.3,300,3565
la04,611,107984,1000,5000,0.2,0.1,300,35645
la04,611,768041,200,5000,0.3,0.1,300,56875
la04,612,503245,100,5000,0.1,0.2,300,31515
la04,611,245513,100,5000,0.3,0.2,300,63185
la04,611,768041,200,5000,0.3,0.2,300,56885
la04,618,515381,500,5000,0.5,0.5,300,15195
la04,631,107984,1000,5000,0.1,0.9,300,35635
la04,623,866473,500,5000,0.3,0.7,300,12835
la04,619,768041,200,5000,0.3,0.3,300,56895
la04,607,862527,200,5000,0.3,0.5,300,23165
la04,611,245513,100,5000,0.3,0.1,300,63175
la04,636,862527,1000,5000,0.7,0.2,300,24705
la04,626,107984,1000,5000,0.1,0.8,300,35625
la04,618,768041,200,5000,0.3,0.4,300,56905
la04,619,503245,100,5000,0.1,0.3,300,31525
la04,620,515381,500,5000,0.5,0.4,300,15185
la04,620,768041,200,5000,0.3,0.5,300,56915
la04,611,245513,100,5000,0.2,0.8,300,63165
la04,619,107984,1000,5000,0.1,0.7,300,35615
la04,627,768041,200,5000,0.3,0.6,300,56925
la04,623,107984,1000,5000,0.1,0.6,300,35605
la04,616,768041,200,5000,0.3,0.7,300,56935
la04,618,503245,100,5000,0.1,0.4,300,31535
la04,620,245513,100,5000,0.2,0.7,300,63155
la04,623,515381,500,5000,0.5,0.3,300,15175
la04,626,866473,500,5000,0.4,0.1,300,12845
la04,614,862527,200,5000,0.3,0.6,300,23175
la04,611,245513,100,5000,0.3,0.3,300,63195
la04,627,515381,500,5000,0.9,0.1,300,15295
la04,626,515381,500,5000,0.6,0.1,300,15205
la04,634,107984,1000,5000,0.2,0.2,300,35655
la04,619,768041,200,5000,0.1,0.9,300,56785
la04,637,779541,1000,5000,0.8,0.1,300,31475
la04,611,768041,200,5000,0.2,0.1,300,56795
la04,607,245513,100,5000,0.3,0.7,300,63235
la04,634,107984,1000,5000,0.2,0.6,300,35695
la04,618,768041,200,5000,0.2,0.2,300,56805
la04,626,515381,500,5000,0.6,0.3,300,15225
la04,637,779541,1000,5000,0.8,0.2,300,31485
la04,619,866473,500,5000,0.3,0.5,300,12815
la04,632,107984,1000,5000,0.2,0.5,300,35685
la04,620,768041,200,5000,0.2,0.3,300,56815
la04,606,245513,100,5000,0.3,0.6,300,63225
la04,618,862527,200,5000,0.3,0.3,300,23145
la04,611,768041,200,5000,0.2,0.4,300,56825
la04,635,107984,1000,5000,0.2,0.4,300,35675
la04,614,515381,500,5000,0.6,0.2,300,15215
la04,620,51673,100,5000,0.1,0.7,300,2315
la04,602,245513,100,5000,0.3,0.5,300,63215
la04,633,862527,1000,5000,0.7,0.3,300,24715
la04,619,768041,200,5000,0.2,0.5,300,56835
la04,647,779541,1000,5000,0.9,0.1,300,31495
la04,624,107984,1000,5000,0.2,0.3,300,35665
la04,614,768041,200,5000,0.2,0.6,300,56845
la04,603,237663,100,5000,0.5,0.2,300,315
la04,624,960512,300,5000,0.4,0.5,300,5685
la04,619,245513,100,5000,0.3,0.4,300,63205
la04,619,862527,200,5000,0.3,0.4,300,23155
la04,629,866473,500,5000,0.3,0.6,300,12825
la04,618,768041,200,5000,0.2,0.7,300,56855
la04,614,503245,100,5000,0.1,0.1,300,31505
la04,616,768041,200,5000,0.4,0.1,300,56945
la04,612,866473,500,5000,0.3,0.1,300,12775
la04,615,768041,100,5000,0.6,0.2,300,56615
la04,650,107984,1000,5000,0.7,0.3,300,35965
la04,594,768041,100,5000,0.2,0.6,300,56395
la04,627,245513,200,5000,0.1,0.3,300,63475
la04,642,779541,1000,5000,0.4,0.4,300,31325
la04,627,866473,500,5000,0.2,0.4,300,12725
la04,632,107984,1000,5000,0.7,0.2,300,35955
la04,606,768041,100,5000,0.2,0.7,300,56405
la04,640,515381,1000,5000,0.1,0.8,300,15375
la04,614,51673,300,5000,0.9,0.1,300,3595
la04,620,862527,200,5000,0.2,0.1,300,23045
la04,619,245513,200,5000,0.1,0.2,300,63465
la04,616,768041,100,5000,0.2,0.8,300,56415
la04,643,107984,1000,5000,0.7,0.1,300,35945
la04,611,768041,100,5000,0.2,0.5,300,56385
la04,618,768041,100,5000,0.3,0.1,300,56425
la04,630,515381,1000,5000,0.1,0.7,300,15365
la04,622,245513,200,5000,0.1,0.1,300,63455
la04,611,51673,100,5000,0.1,0.6,300,2305
la04,640,779541,1000,5000,0.4,0.5,300,31335
la04,643,107984,1000,5000,0.6,0.4,300,35935
la04,611,768041,100,5000,0.3,0.2,300,56435
la04,644,960512,1000,5000,0.1,0.5,300,6345
la04,635,866473,500,5000,0.2,0.5,300,12735
la04,634,107984,1000,5000,0.6,0.3,300,35925
la04,620,245513,100,5000,0.9,0.1,300,63445
la04,607,768041,100,5000,0.3,0.3,300,56445
la04,627,779541,1000,5000,0.4,0.6,300,31345
la04,616,960512,300,5000,0.4,0.1,300,5645
la04,607,271006,100,5000,0.1,0.3,300,24775
la04,624,515381,1000,5000,0.1,0.9,300,15385
la04,624,779541,1000,5000,0.4,0.3,300,31315
la04,628,245513,200,5000,0.1,0.4,300,63485
la04,604,222918,100,5000,0.1,0.3,300,36025
la04,625,866473,500,5000,0.2,0.2,300,12705
la04,607,768041,100,5000,0.1,0.6,300,56305
la04,618,245513,200,5000,0.1,0.8,300,63525
la04,615,222918,100,5000,0.1,0.2,300,36015
la04,611,768041,100,5000,0.1,0.7,300,56315
la04,641,779541,1000,5000,0.4,0.1,300,31295
la04,627,515381,1000,5000,0.2,0.2,300,15405
la04,628,222918,100,5000,0.1,0.1,300,36005
la04,618,245513,200,5000,0.1,0.7,300,63515
la04,607,768041,100,5000,0.1,0.8,300,56325
la04,615,862527,200,5000,0.1,0.8,300,23025
la04,607,768041,100,5000,0.1,0.9,300,56335
la04,628,107984,1000,5000,0.9,0.1,300,35995
la04,613,768041,100,5000,0.2,0.1,300,56345
la04,616,245513,200,5000,0.1,0.6,300,63505
la04,624,960512,300,5000,0.3,0.7,300,5635
la04,622,779541,1000,5000,0.4,0.2,300,31305
la04,618,768041,100,5000,0.2,0.2,300,56355
la04,616,237663,200,5000,0.3,0.2,300,635
la04,625,866473,500,5000,0.2,0.3,300,12715
la04,630,515381,1000,5000,0.2,0.1,300,15395
la04,627,107984,1000,5000,0.8,0.2,300,35985
la04,620,245513,200,5000,0.1,0.5,300,63495
la04,616,271006,100,5000,0.1,0.4,300,24785
la04,617,768041,100,5000,0.2,0.3,300,56365
la04,645,107984,1000,5000,0.8,0.1,300,35975
la04,619,862527,200,5000,0.1,0.9,300,23035
la04,611,768041,100,5000,0.2,0.4,300,56375
la04,619,862527,200,5000,0.2,0.2,300,23055
la04,625,768041,100,5000,0.3,0.4,300,56455
la04,639,515381,1000,5000,0.1,0.6,300,15355
la04,620,245513,100,5000,0.8,0.2,300,63435
la04,611,245513,100,5000,0.6,0.4,300,63385
la04,619,768041,100,5000,0.4,0.6,300,56545
la04,626,960512,300,5000,0.4,0.2,300,5655
la04,630,107984,1000,5000,0.5,0.1,300,35855
la04,627,768041,100,5000,0.5,0.1,300,56555
la04,631,779541,1000,5000,0.5,0.4,300,31385
la04,611,245513,100,5000,0.6,0.3,300,63375
la04,627,51673,300,5000,0.8,0.2,300,3585
la04,603,271006,100,5000,0.1,0.1,300,24755
la04,611,768041,100,5000,0.5,0.2,300,56565
la04,619,515381,1000,5000,0.1,0.2,300,15315
la04,637,107984,1000,5000,0.4,0.6,300,35845
la04,624,866473,500,5000,0.2,0.8,300,12765
la04,624,862527,200,5000,0.2,0.5,300,23085
la04,602,245513,100,5000,0.6,0.2,300,63365
la04,637,779541,1000,5000,0.5,0.5,300,31395
la04,611,768041,100,5000,0.5,0.3,300,56575
la04,607,768041,100,5000,0.5,0.4,300,56585
la04,647,107984,1000,5000,0.4,0.5,300,35835
la04,636,515381,1000,5000,0.1,0.1,300,15305
la04,602,245513,100,5000,0.6,0.1,300,63355
la04,610,768041,100,5000,0.5,0.5,300,56595
la04,611,51673,100,5000,0.3,0.6,300,2475
la04,639,960512,1000,5000,0.1,0.4,300,6335
la04,650,107984,1000,5000,0.4,0.4,300,35825
la04,618,768041,100,5000,0.6,0.1,300,56605
la04,618,779541,1000,5000,0.6,0.1,300,31405
la04,618,245513,100,5000,0.5,0.5,300,63345
la04,622,862527,200,5000,0.2,0.6,300,23095
la04,641,107984,1000,5000,0.5,0.2,300,35865
la04,636,107984,1000,5000,0.4,0.3,300,35815
la04,635,515381,1000,5000,0.1,0.3,300,15325
la04,621,768041,100,5000,0.4,0.5,300,56535
la04,627,51673,200,5000,0.8,0.2,300,3135
la04,634,107984,1000,5000,0.6,0.2,300,35915
la04,611,768041,100,5000,0.3,0.5,300,56465
la04,647,779541,1000,5000,0.5,0.1,300,31355
la04,612,768041,100,5000,0.3,0.6,300,56475
la04,610,245513,100,5000,0.8,0.1,300,63425
la04,627,237663,500,5000,0.3,0.2,300,1535
la04,611,271006,100,5000,0.1,0.2,300,24765
la04,632,107984,1000,5000,0.6,0.1,300,35905
la04,630,866473,500,5000,0.2,0.6,300,12745
la04,611,768041,100,5000,0.3,0.7,300,56485
la04,619,515381,1000,5000,0.1,0.5,300,15345
la04,607,245513,100,5000,0.7,0.3,300,63415
la04,632,107984,1000,5000,0.5,0.5,300,35895
la04,613,768041,100,5000,0.4,0.1,300,56495
la04,620,779541,1000,5000,0.5,0.2,300,31365
la04,619,237663,200,5000,0.2,0.3,300,565
la04,624,237663,300,5000,0.6,0.3,300,1275
la04,608,862527,200,5000,0.2,0.3,300,23065
la04,616,768041,100,5000,0.4,0.2,300,56505
la04,609,245513,100,5000,0.7,0.2,300,63405
la04,640,515381,1000,5000,0.1,0.4,300,15335
la04,629,107984,1000,5000,0.5,0.4,300,35885
la04,630,768041,100,5000,0.4,0.3,300,56515
la04,639,779541,1000,5000,0.5,0.3,300,31375
la04,632,107984,1000,5000,0.5,0.3,300,35875
la04,614,768041,100,5000,0.4,0.4,300,56525
la04,602,245513,100,5000,0.7,0.1,300,63395
la04,620,862527,200,5000,0.2,0.4,300,23075
la04,631,866473,500,5000,0.2,0.7,300,12755
la04,632,245513,300,5000,0.1,0.2,300,63915
la04,623,960512,300,5000,0.8,0.1,300,5825
la04,626,768041,1000,5000,0.3,0.4,300,58255
la04,632,862527,500,5000,0.1,0.7,300,23915
la04,630,503245,1000,5000,0.5,0.3,300,33625
la04,622,836332,500,5000,0.2,0.3,300,59965
la04,607,515381,100,5000,0.1,0.2,300,13515
la04,620,976328,200,5000,0.2,0.8,300,61365
la04,623,503245,300,5000,0.5,0.1,300,32705
la04,622,836332,500,5000,0.2,0.4,300,59975
la04,614,515381,200,5000,0.1,0.9,300,14035
la04,632,503245,1000,5000,0.5,0.2,300,33615
la04,627,836332,500,5000,0.2,0.5,300,59985
la04,624,503245,1000,5000,0.5,0.1,300,33605
la04,628,976328,200,5000,0.2,0.7,300,61355
la04,619,862527,500,5000,0.1,0.8,300,23925
la04,611,976328,200,5000,0.3,0.1,300,61375
la04,621,836332,500,5000,0.2,0.6,300,59995
la04,614,515381,200,5000,0.1,0.8,300,14025
la04,629,503245,300,5000,0.5,0.2,300,32715
la04,609,976328,200,5000,0.2,0.6,300,61345
la04,624,836332,500,5000,0.2,0.7,300,60005
la04,619,862527,500,5000,0.7,0.2,300,24255
la04,617,503245,1000,5000,0.4,0.6,300,33595
la04,623,836332,500,5000,0.2,0.8,300,60015
la04,627,515381,100,5000,0.1,0.3,300,13525
la04,645,503245,1000,5000,0.4,0.5,300,33585
la04,619,976328,200,5000,0.2,0.5,300,61335
la04,628,503245,300,5000,0.5,0.3,300,32725
la04,623,836332,500,5000,0.3,0.1,300,60025
la04,629,515381,200,5000,0.1,0.7,300,14015
la04,627,960512,500,5000,0.4,0.5,300,6135
la04,628,836332,500,5000,0.2,0.2,300,59955
la04,634,503245,1000,5000,0.5,0.4,300,33635
la04,634,960512,500,5000,0.2,0.6,300,5995
la04,625,862527,500,5000,0.8,0.1,300,24275
la04,642,866473,1000,5000,0.9,0.1,300,13495
la04,619,836332,500,5000,0.1,0.4,300,59885
la04,627,976328,200,5000,0.3,0.5,300,61415
la04,625,503245,1000,5000,0.6,0.3,300,33675
la04,617,237663,100,5000,0.2,0.5,300,135
la04,620,836332,500,5000,0.1,0.5,300,59895
la04,620,503245,300,5000,0.4,0.4,300,32675
la04,612,515381,200,5000,0.2,0.3,300,14065
la04,632,503245,1000,5000,0.6,0.2,300,33665
la04,618,836332,500,5000,0.1,0.6,300,59905
la04,619,976328,200,5000,0.3,0.4,300,61405
la04,619,862527,500,5000,0.1,0.6,300,23905
la04,619,836332,500,5000,0.1,0.7,300,59915
la04,609,515381,200,5000,0.2,0.2,300,14055
la04,617,503245,300,5000,0.4,0.5,300,32685
la04,622,976328,200,5000,0.3,0.3,300,61395
la04,629,503245,1000,5000,0.6,0.1,300,33655
la04,627,836332,500,5000,0.1,0.8,300,59925
la04,611,51673,300,5000,0.3,0.5,300,3365
la04,611,515381,100,5000,0.1,0.1,300,13505
la04,610,503245,1000,5000,0.5,0.5,300,33645
la04,618,836332,500,5000,0.1,0.9,300,59935
la04,624,237663,500,5000,0.1,0.6,300,1405
la04,611,976328,200,5000,0.3,0.2,300,61385
la04,628,862527,500,5000,0.7,0.3,300,24265
la04,624,836332,500,5000,0.2,0.1,300,59945
la04,614,503245,300,5000,0.4,0.6,300,32695
la04,607,515381,200,5000,0.2,0.1,300,14045
la04,619,862527,500,5000,0.1,0.9,300,23935
la04,615,836332,500,5000,0.1,0.3,300,59875
la04,635,836332,500,5000,0.3,0.2,300,60035
la04,611,976328,200,5000,0.2,0.4,300,61325
la04,624,862527,500,5000,0.2,0.2,300,23955
la04,618,976328,200,5000,0.1,0.8,300,61275
la04,616,836332,500,5000,0.4,0.4,300,60125
la04,628,237663,500,5000,0.1,0.1,300,1355
la04,630,503245,1000,5000,0.3,0.5,300,33515
la04,619,836332,500,5000,0.4,0.5,300,60135
la04,625,862527,500,5000,0.6,0.4,300,24235
la04,611,976328,200,5000,0.1,0.7,300,61265
la04,611,515381,200,5000,0.1,0.3,300,13975
la04,607,503245,300,5000,0.6,0.3,300,32775
la04,632,503245,1000,5000,0.3,0.4,300,33505
la04,619,836332,500,5000,0.4,0.6,300,60145
la04,620,960512,500,5000,0.2,0.8,300,6015
la04,607,515381,200,5000,0.1,0.4,300,13985
la04,611,237663,100,5000,0.5,0.4,300,335
la04,636,836332,500,5000,0.5,0.1,300,60155
la04,619,976328,200,5000,0.1,0.6,300,61255
la04,628,503245,1000,5000,0.3,0.3,300,33495
la04,625,862527,500,5000,0.2,0.3,300,23965
la04,632,960512,500,5000,0.4,0.4,300,6125
la04,623,836332,500,5000,0.5,0.2,300,60165
la04,615,515381,200,5000,0.1,0.2,300,13965
la04,621,976328,200,5000,0.1,0.5,300,61245
la04,611,503245,300,5000,0.6,0.4,300,32785
la04,611,836332,500,5000,0.5,0.3,300,60175
la04,624,503245,1000,5000,0.3,0.2,300,33485
la04,624,836332,500,5000,0.5,0.4,300,60185
la04,615,976328,200,5000,0.1,0.4,300,61235
la04,619,515381,100,5000,0.1,0.6,300,13555
la04,616,836332,500,5000,0.4,0.3,300,60115
la04,622,503245,1000,5000,0.3,0.6,300,33525
la04,619,503245,300,5000,0.6,0.2,300,32765
la04,607,51673,100,5000,0.3,0.1,300,2425
la04,618,836332,500,5000,0.3,0.3,300,60045
la04,623,960512,500,5000,0.2,0.7,300,6005
la04,630,503245,300,5000,0.5,0.4,300,32735
la04,644,503245,1000,5000,0.4,0.3,300,33565
la04,619,836332,500,5000,0.3,0.4,300,60055
la04,611,976328,200,5000,0.2,0.3,300,61315
la04,611,515381,200,5000,0.1,0.6,300,14005
la04,631,862527,500,5000,0.7,0.1,300,24245
la04,614,836332,500,5000,0.3,0.5,300,60065
la04,618,515381,100,5000,0.1,0.4,300,13535
la04,635,503245,1000,5000,0.4,0.2,300,33555
la04,616,976328,200,5000,0.2,0.2,300,61305
la04,617,503245,300,5000,0.5,0.5,300,32745
la04,623,51673,300,5000,0.3,0.4,300,3355
la04,619,862527,500,5000,0.2,0.1,300,23945
la04,625,836332,500,5000,0.3,0.6,300,60075
la04,607,51673,300,5000,0.2,0.4,300,3275
la04,628,503245,1000,5000,0.4,0.1,300,33545
la04,634,836332,500,5000,0.3,0.7,300,60085
la04,611,976328,200,5000,0.2,0.1,300,61295
la04,611,515381,200,5000,0.1,0.5,300,13995
la04,622,503245,300,5000,0.6,0.1,300,32755
la04,609,51673,100,5000,0.2,0.6,300,2395
la04,628,836332,500,5000,0.4,0.1,300,60095
la04,607,503245,1000,5000,0.3,0.7,300,33535
la04,628,836332,500,5000,0.4,0.2,300,60105
la04,612,976328,200,5000,0.1,0.9,300,61285
la04,607,515381,100,5000,0.1,0.5,300,13545
la04,640,503245,1000,5000,0.4,0.4,300,33575
la04,619,503245,1000,5000,0.6,0.4,300,33685
la04,619,515381,200,5000,0.2,0.4,300,14075
la04,612,976328,200,5000,0.3,0.6,300,61425
la04,619,976328,200,5000,0.6,0.2,300,61565
la04,618,107984,100,5000,0.1,0.9,300,33835
la04,628,836332,300,5000,0.4,0.1,300,59645
la04,620,960512,500,5000,0.2,0.3,300,5965
la04,625,836332,300,5000,0.4,0.2,300,59655
la04,615,976328,200,5000,0.6,0.1,300,61555
la04,624,503245,300,5000,0.3,0.2,300,32585
la04,632,866473,1000,5000,0.7,0.1,300,13445
la04,629,862527,1000,5000,0.1,0.1,300,24305
la04,627,960512,500,5000,0.5,0.1,300,6155
la04,627,515381,200,5000,0.3,0.4,300,14155
la04,619,107984,100,5000,0.1,0.8,300,33825
la04,624,836332,300,5000,0.4,0.3,300,59665
la04,612,836332,300,5000,0.3,0.7,300,59635
la04,611,976328,200,5000,0.5,0.5,300,61545
la04,632,107984,100,5000,0.1,0.7,300,33815
la04,628,862527,300,5000,0.9,0.1,300,23845
la04,634,836332,300,5000,0.4,0.4,300,59675
la04,626,237663,500,5000,0.1,0.7,300,1415
la04,615,503245,300,5000,0.3,0.3,300,32595
la04,619,976328,200,5000,0.5,0.4,300,61535
la04,619,836332,300,5000,0.4,0.5,300,59685
la04,612,515381,200,5000,0.3,0.3,300,14145
la04,611,107984,100,5000,0.1,0.6,300,33805
la04,619,51673,100,5000,0.2,0.5,300,2385
la04,611,836332,300,5000,0.4,0.6,300,59695
la04,619,976328,200,5000,0.5,0.3,300,61525
la04,612,107984,100,5000,0.1,0.5,300,33795
la04,620,237663,300,5000,0.9,0.1,300,1345
la04,611,862527,300,5000,0.8,0.2,300,23835
la04,623,107984,100,5000,0.2,0.1,300,33845
la04,592,515381,200,5000,0.3,0.5,300,14165
la04,618,503245,300,5000,0.2,0.6,300,32545
la04,618,836332,300,5000,0.2,0.7,300,59555
la04,618,51673,300,5000,0.2,0.2,300,3255
la04,626,515381,200,5000,0.4,0.1,300,14195
la04,617,866473,1000,5000,0.6,0.3,300,13425
la04,616,976328,200,5000,0.7,0.2,300,61605
la04,607,107984,100,5000,0.2,0.5,300,33885
la04,620,836332,300,5000,0.2,0.8,300,59565
la04,620,503245,300,5000,0.2,0.7,300,32555
la04,614,836332,300,5000,0.3,0.1,300,59575
la04,620,515381,200,5000,0.3,0.7,300,14185
la04,609,107984,100,5000,0.2,0.4,300,33875
la04,611,836332,300,5000,0.3,0.2,300,59585
la04,637,976328,200,5000,0.7,0.1,300,61595
la04,611,862527,300,5000,0.8,0.1,300,23825
la04,634,862527,1000,5000,0.1,0.2,300,24315
la04,611,107984,100,5000,0.2,0.3,300,33865
la04,623,836332,300,5000,0.3,0.3,300,59595
la04,607,976328,200,5000,0.6,0.4,300,61585
la04,625,503245,300,5000,0.2,0.8,300,32565
la04,627,836332,300,5000,0.3,0.4,300,59605
la04,619,515381,200,5000,0.3,0.6,300,14175
la04,627,866473,1000,5000,0.6,0.4,300,13435
la04,612,107984,100,5000,0.2,0.2,300,33855
la04,625,836332,300,5000,0.3,0.5,300,59615
la04,607,976328,200,5000,0.6,0.3,300,61575
la04,617,51673,300,5000,0.3,0.7,300,3385
la04,625,836332,300,5000,0.3,0.6,300,59625
la04,619,503245,300,5000,0.3,0.1,300,32575
la04,619,503245,300,5000,0.3,0.4,300,32605
la04,631,866473,1000,5000,0.7,0.2,300,13455
la04,626,836332,300,5000,0.5,0.1,300,59705
la04,612,515381,200,5000,0.3,0.2,300,14135
la04,619,836332,300,5000,0.7,0.1,300,59795
la04,622,862527,500,5000,0.1,0.3,300,23875
la04,618,976328,200,5000,0.4,0.3,300,61465
la04,611,836332,300,5000,0.7,0.2,300,59805
la04,626,862527,500,5000,0.8,0.2,300,24285
la04,620,503245,1000,5000,0.8,0.1,300,33725
la04,614,836332,300,5000,0.7,0.3,300,59815
la04,623,503245,300,5000,0.4,0.1,300,32645
la04,622,515381,200,5000,0.2,0.6,300,14095
la04,619,976328,200,5000,0.4,0.2,300,61455
la04,632,503245,1000,5000,0.7,0.3,300,33715
la04,624,836332,300,5000,0.8,0.1,300,59825
la04,617,51673,300,5000,0.2,0.3,300,3265
la04,628,960512,500,5000,0.4,0.6,300,6145
la04,625,862527,500,5000,0.1,0.4,300,23885
la04,623,866473,1000,5000,0.8,0.2,300,13485
la04,635,503245,1000,5000,0.7,0.2,300,33705
la04,618,976328,200,5000,0.4,0.1,300,61445
la04,623,836332,300,5000,0.8,0.2,300,59835
la04,620,503245,300,5000,0.4,0.2,300,32655
la04,620,836332,300,5000,0.9,0.1,300,59845
la04,611,515381,200,5000,0.2,0.5,300,14085
la04,632,960512,500,5000,0.2,0.5,300,5985
la04,620,976328,200,5000,0.3,0.7,300,61435
la04,636,503245,1000,5000,0.7,0.1,300,33695
la04,628,836332,500,5000,0.1,0.1,300,59855
la04,620,862527,500,5000,0.1,0.5,300,23895
la04,630,836332,500,5000,0.1,0.2,300,59865
la04,622,503245,300,5000,0.4,0.3,300,32665
la04,643,503245,1000,5000,0.8,0.2,300,33735
