dataset,cost,seed,tabu_len,nsteps,hold,timeout,slurm
ft20,1180,791673,8,1000.0,1000,300,1993
ft20,1190,265062,2,1000.0,500,300,2503
ft20,1179,63476,2,1000.0,1000,300,1013
ft20,1180,640662,4,1000.0,500,300,1143
ft20,1182,759087,3,1000.0,500,300,2323
ft20,1180,97017,4,1000.0,1000,300,1553
ft20,1192,929289,6,1000.0,1000,300,973
ft20,1178,244994,3,1000.0,1000,300,833
ft20,1180,63476,2,1000.0,500,300,1003
ft20,1223,947154,2,1000.0,1000,300,213
ft20,1198,640662,3,1000.0,1000,300,1133
ft20,1190,929289,8,1000.0,500,300,983
ft20,1193,244994,4,1000.0,500,300,843
ft20,1180,223702,2,1000.0,1000,300,2113
ft20,1180,265062,2,1000.0,1000,300,2513
ft20,1180,759087,4,1000.0,1000,300,2353
ft20,1178,791673,8,1000.0,500,300,1983
ft20,1178,244994,3,1000.0,500,300,823
ft20,1178,7169,2,1000.0,1000,300,113
ft20,1181,835140,8,1000.0,500,300,83
ft20,1185,835140,3,1000.0,1000,300,33
ft20,1182,960897,4,1000.0,1000,300,353
ft20,1180,223702,3,1000.0,500,300,2123
ft20,1180,759087,4,1000.0,500,300,2343
ft20,1180,791673,6,1000.0,1000,300,1973
la01,666,97017,4,1000.0,1000,300,1560
la01,666,63476,4,1000.0,500,300,1050
la01,666,317125,4,1000.0,1000,300,1360
la01,666,14594,4,1000.0,1000,300,1760
la01,666,832544,3,1000.0,500,300,2230
la01,666,835140,2,1000.0,500,300,10
la01,666,832544,8,1000.0,1000,300,2300
la01,666,939994,4,1000.0,1000,300,560
la01,666,650157,4,1000.0,500,300,450
la01,666,53631,6,1000.0,1000,300,2780
la01,666,637083,6,1000.0,500,300,1470
la01,666,759087,4,1000.0,500,300,2350
la01,666,317125,3,1000.0,1000,300,1340
la01,666,409001,6,1000.0,500,300,1670
la01,666,637083,4,1000.0,500,300,1450
la01,666,650157,2,1000.0,500,300,410
la01,666,939994,4,1000.0,500,300,550
la01,666,317125,6,1000.0,500,300,1370
la01,666,835140,4,1000.0,1000,300,60
la01,666,14594,8,1000.0,500,300,1790
la01,666,409001,4,1000.0,500,300,1650
la01,666,650157,3,1000.0,500,300,430
la01,666,759087,3,1000.0,1000,300,2340
la01,666,832544,6,1000.0,1000,300,2280
la01,666,53631,3,1000.0,1000,300,2740
la01,666,53631,8,1000.0,500,300,2790
la01,666,736154,6,1000.0,500,300,2070
la01,666,785392,8,1000.0,500,300,2890
la01,666,317125,3,1000.0,500,300,1330
la01,666,939994,6,1000.0,500,300,570
la01,666,759087,3,1000.0,500,300,2330
la01,666,960897,3,1000.0,1000,300,340
la01,666,736154,4,1000.0,1000,300,2060
la01,666,835140,8,1000.0,1000,300,100
la01,666,929289,2,1000.0,1000,300,920
la01,666,637083,4,1000.0,1000,300,1460
la01,666,14594,6,1000.0,1000,300,1780
la01,666,832544,4,1000.0,1000,300,2260
la01,666,939994,8,1000.0,500,300,590
la01,666,785392,8,1000.0,1000,300,2900
la01,666,947154,8,1000.0,500,300,290
la01,666,53631,4,1000.0,1000,300,2760
la01,666,409001,4,1000.0,1000,300,1660
la01,666,929289,3,1000.0,500,300,930
la01,666,939994,6,1000.0,1000,300,580
la01,666,53631,4,1000.0,500,300,2750
la01,666,650157,3,1000.0,1000,300,440
la01,666,947154,3,1000.0,500,300,230
la01,666,637083,8,1000.0,500,300,1490
la01,666,929289,8,1000.0,1000,300,1000
la01,666,926167,2,1000.0,1000,300,2420
la01,666,223702,2,1000.0,1000,300,2120
la01,666,317125,4,1000.0,500,300,1350
la01,666,929289,8,1000.0,500,300,990
la01,666,926167,2,1000.0,500,300,2410
la01,666,63476,4,1000.0,1000,300,1060
la01,666,14594,6,1000.0,500,300,1770
la01,666,53631,6,1000.0,500,300,2770
la01,666,520697,3,1000.0,1000,300,2940
la01,666,520697,2,1000.0,1000,300,2920
la01,666,939994,3,1000.0,1000,300,540
la01,666,759087,8,1000.0,1000,300,2400
la01,666,785392,3,1000.0,1000,300,2840
la01,666,14594,2,1000.0,500,300,1710
la01,666,409001,8,1000.0,500,300,1690
la01,666,650157,2,1000.0,1000,300,420
la01,666,637083,3,1000.0,500,300,1430
la01,666,637083,6,1000.0,1000,300,1480
la01,666,637083,2,1000.0,500,300,1410
la01,666,223702,6,1000.0,1000,300,2180
la01,666,939994,2,1000.0,500,300,510
la01,666,317125,8,1000.0,1000,300,1400
la01,666,785392,3,1000.0,500,300,2830
la01,666,785392,6,1000.0,500,300,2870
la01,666,14594,2,1000.0,1000,300,1720
la01,666,759087,6,1000.0,1000,300,2380
la01,666,929289,4,1000.0,1000,300,960
la01,666,223702,3,1000.0,500,300,2130
la01,666,650157,8,1000.0,1000,300,500
la01,666,835140,4,1000.0,500,300,50
la01,666,960897,3,1000.0,500,300,330
la01,666,785392,4,1000.0,1000,300,2860
la01,666,637083,2,1000.0,1000,300,1420
la01,666,650157,8,1000.0,500,300,490
la01,666,650157,6,1000.0,1000,300,480
la01,666,7169,6,1000.0,500,300,170
la01,666,97017,4,1000.0,500,300,1550
la01,666,409001,8,1000.0,1000,300,1700
la01,666,409001,3,1000.0,1000,300,1640
la01,666,785392,4,1000.0,500,300,2850
la01,666,759087,6,1000.0,500,300,2370
la01,666,736154,8,1000.0,1000,300,2100
la01,666,947154,2,1000.0,500,300,210
la01,666,63476,2,1000.0,1000,300,1020
la01,666,929289,6,1000.0,500,300,970
la01,666,7169,3,1000.0,1000,300,140
la01,666,14594,4,1000.0,500,300,1750
la01,666,63476,3,1000.0,500,300,1030
la01,666,832544,2,1000.0,1000,300,2220
la01,666,317125,6,1000.0,1000,300,1380
la01,666,832544,6,1000.0,500,300,2270
la01,666,63476,3,1000.0,1000,300,1040
la01,666,785392,6,1000.0,1000,300,2880
la01,666,736154,6,1000.0,1000,300,2080
la01,666,53631,8,1000.0,1000,300,2800
la01,666,637083,3,1000.0,1000,300,1440
la01,666,947154,6,1000.0,1000,300,280
la01,666,929289,6,1000.0,1000,300,980
la01,666,63476,2,1000.0,500,300,1010
la01,666,650157,4,1000.0,1000,300,460
la01,666,929289,3,1000.0,1000,300,940
la01,666,947154,3,1000.0,1000,300,240
la01,666,409001,3,1000.0,500,300,1630
la01,666,223702,6,1000.0,500,300,2170
la01,666,223702,8,1000.0,500,300,2190
la01,666,14594,3,1000.0,1000,300,1740
la01,666,97017,6,1000.0,500,300,1570
la01,666,939994,2,1000.0,1000,300,520
la01,666,785392,2,1000.0,1000,300,2820
la01,666,223702,2,1000.0,500,300,2110
la01,666,650157,6,1000.0,500,300,470
la01,666,736154,8,1000.0,500,300,2090
la01,666,317125,8,1000.0,500,300,1390
la01,666,14594,3,1000.0,500,300,1730
la01,666,409001,6,1000.0,1000,300,1680
la01,666,520697,3,1000.0,500,300,2930
la01,666,223702,4,1000.0,1000,300,2160
la01,666,929289,4,1000.0,500,300,950
la01,666,960897,2,1000.0,500,300,310
la01,666,759087,8,1000.0,500,300,2390
la01,666,785392,2,1000.0,500,300,2810
la01,666,939994,3,1000.0,500,300,530
la01,666,759087,4,1000.0,1000,300,2360
la01,666,939994,8,1000.0,1000,300,600
la01,666,7169,4,1000.0,500,300,150
la01,666,929289,2,1000.0,500,300,910
la01,666,567867,3,1000.0,500,300,730
la01,666,926167,8,1000.0,500,300,2490
la01,666,791673,8,1000.0,1000,300,2000
la01,666,7169,8,1000.0,1000,300,200
la01,666,520697,6,1000.0,500,300,2970
la01,666,791673,2,1000.0,500,300,1910
la01,666,265062,8,1000.0,1000,300,2600
la01,666,947154,4,1000.0,1000,300,260
la01,666,640662,2,1000.0,1000,300,1120
la01,666,753386,2,1000.0,500,300,1210
la01,666,835140,2,1000.0,1000,300,20
la01,666,97017,8,1000.0,1000,300,1600
la01,666,832544,2,1000.0,500,300,2210
la01,666,7169,4,1000.0,1000,300,160
la01,666,567867,4,1000.0,500,300,750
la01,666,265062,8,1000.0,500,300,2590
la01,666,791673,2,1000.0,1000,300,1920
la01,666,640662,8,1000.0,1000,300,1200
la01,666,567867,3,1000.0,1000,300,740
la01,666,244994,3,1000.0,1000,300,840
la01,666,244994,4,1000.0,500,300,850
la01,666,753386,2,1000.0,1000,300,1220
la01,666,792849,6,1000.0,1000,300,1880
la01,666,753386,3,1000.0,1000,300,1240
la01,666,97017,2,1000.0,500,300,1510
la01,666,960897,6,1000.0,1000,300,380
la01,666,960897,8,1000.0,1000,300,400
la01,666,567867,2,1000.0,500,300,710
la01,666,490809,3,1000.0,500,300,2630
la01,666,640662,2,1000.0,500,300,1110
la01,666,490809,2,1000.0,500,300,2610
la01,666,736154,2,1000.0,500,300,2010
la01,666,753386,3,1000.0,500,300,1230
la01,666,832544,8,1000.0,500,300,2290
la01,666,792849,8,1000.0,500,300,1890
la01,666,926167,6,1000.0,1000,300,2480
la01,666,490809,2,1000.0,1000,300,2620
la01,666,567867,2,1000.0,1000,300,720
la01,666,7169,8,1000.0,500,300,190
la01,666,792849,8,1000.0,1000,300,1900
la01,666,244994,4,1000.0,1000,300,860
la01,666,832544,4,1000.0,500,300,2250
la01,666,7169,2,1000.0,1000,300,120
la01,666,926167,8,1000.0,1000,300,2500
la01,666,97017,3,1000.0,500,300,1530
la01,666,265062,4,1000.0,500,300,2550
la01,666,791673,6,1000.0,1000,300,1980
la01,666,640662,3,1000.0,1000,300,1140
la01,666,832544,3,1000.0,1000,300,2240
la01,666,265062,2,1000.0,1000,300,2520
la01,666,835140,6,1000.0,1000,300,80
la01,666,567867,8,1000.0,1000,300,800
la01,666,791673,4,1000.0,500,300,1950
la01,666,640662,4,1000.0,1000,300,1160
la01,666,265062,3,1000.0,1000,300,2540
la01,666,791673,4,1000.0,1000,300,1960
la01,666,759087,2,1000.0,1000,300,2320
la01,666,960897,4,1000.0,1000,300,360
la01,666,244994,2,1000.0,500,300,810
la01,666,97017,8,1000.0,500,300,1590
la01,666,640662,4,1000.0,500,300,1150
la01,666,265062,3,1000.0,500,300,2530
la01,666,244994,2,1000.0,1000,300,820
la01,666,947154,4,1000.0,500,300,250
la01,666,223702,3,1000.0,1000,300,2140
la01,666,640662,6,1000.0,500,300,1170
la01,666,567867,4,1000.0,1000,300,760
la01,666,520697,8,1000.0,500,300,2990
la01,666,265062,6,1000.0,1000,300,2580
la01,666,640662,8,1000.0,500,300,1190
la01,666,791673,3,1000.0,500,300,1930
la01,666,960897,6,1000.0,500,300,370
la01,666,567867,6,1000.0,500,300,770
la01,666,640662,3,1000.0,500,300,1130
la01,666,567867,8,1000.0,500,300,790
la01,666,791673,8,1000.0,500,300,1990
la01,666,640662,6,1000.0,1000,300,1180
la01,666,97017,2,1000.0,1000,300,1520
la01,666,791673,3,1000.0,1000,300,1940
la01,666,567867,6,1000.0,1000,300,780
la01,666,244994,3,1000.0,500,300,830
la01,666,265062,2,1000.0,500,300,2510
la01,666,265062,4,1000.0,1000,300,2560
la01,666,520697,6,1000.0,1000,300,2980
la01,666,265062,6,1000.0,500,300,2570
la01,666,490809,3,1000.0,1000,300,2640
la01,666,960897,4,1000.0,500,300,350
la01,666,835140,6,1000.0,500,300,70
la01,666,520697,4,1000.0,500,300,2950
la01,666,637083,8,1000.0,1000,300,1500
la01,666,97017,3,1000.0,1000,300,1540
la01,666,736154,3,1000.0,1000,300,2040
la01,666,592855,3,1000.0,1000,300,640
la01,666,490809,8,1000.0,1000,300,2700
la01,666,947154,6,1000.0,500,300,270
la01,666,63476,6,1000.0,1000,300,1080
la01,666,520697,8,1000.0,1000,300,3000
la01,666,753386,8,1000.0,500,300,1290
la01,666,792849,3,1000.0,500,300,1830
la01,666,960897,8,1000.0,500,300,390
la01,666,592855,4,1000.0,500,300,650
la01,666,244994,8,1000.0,500,300,890
la01,666,490809,8,1000.0,500,300,2690
la01,666,592855,8,1000.0,1000,300,700
la01,666,926167,4,1000.0,500,300,2450
la01,666,792849,3,1000.0,1000,300,1840
la01,666,753386,6,1000.0,1000,300,1280
la01,666,926167,3,1000.0,1000,300,2440
la01,666,592855,4,1000.0,1000,300,660
la01,666,7169,3,1000.0,500,300,130
la01,666,53631,2,1000.0,500,300,2710
la01,666,835140,3,1000.0,1000,300,40
la01,666,317125,2,1000.0,1000,300,1320
la01,666,592855,2,1000.0,500,300,610
la01,666,7169,6,1000.0,1000,300,180
la01,666,14594,8,1000.0,1000,300,1800
la01,666,53631,3,1000.0,500,300,2730
la01,666,926167,3,1000.0,500,300,2430
la01,666,736154,4,1000.0,500,300,2050
la01,666,63476,6,1000.0,500,300,1070
la01,666,409001,2,1000.0,1000,300,1620
la01,666,317125,2,1000.0,500,300,1310
la01,666,592855,2,1000.0,1000,300,620
la01,667,53631,2,1000.0,1000,300,2720
la01,666,791673,6,1000.0,500,300,1970
la01,666,792849,2,1000.0,500,300,1810
la01,666,244994,8,1000.0,1000,300,900
la01,666,835140,8,1000.0,500,300,90
la01,666,592855,3,1000.0,500,300,630
la01,666,753386,8,1000.0,1000,300,1300
la01,666,792849,2,1000.0,1000,300,1820
la01,666,63476,8,1000.0,500,300,1090
la01,666,947154,8,1000.0,1000,300,300
la01,666,736154,3,1000.0,500,300,2030
la01,666,490809,4,1000.0,1000,300,2660
la01,666,753386,4,1000.0,1000,300,1260
la01,666,759087,2,1000.0,500,300,2310
la01,666,7169,2,1000.0,500,300,110
la01,666,520697,4,1000.0,1000,300,2960
la01,666,592855,8,1000.0,500,300,690
la01,666,63476,8,1000.0,1000,300,1100
la01,666,792849,4,1000.0,1000,300,1860
la01,666,736154,2,1000.0,1000,300,2020
la01,666,490809,4,1000.0,500,300,2650
la01,666,244994,6,1000.0,500,300,870
la01,666,792849,6,1000.0,500,300,1870
la01,666,753386,4,1000.0,500,300,1250
la01,666,223702,4,1000.0,500,300,2150
la01,666,926167,6,1000.0,500,300,2470
la01,666,97017,6,1000.0,1000,300,1580
la01,666,223702,8,1000.0,1000,300,2200
la01,666,947154,2,1000.0,1000,300,220
la01,666,520697,2,1000.0,500,300,2910
la01,666,490809,6,1000.0,1000,300,2680
la01,666,592855,6,1000.0,1000,300,680
la01,666,592855,6,1000.0,500,300,670
la01,666,244994,6,1000.0,1000,300,880
la01,666,490809,6,1000.0,500,300,2670
la01,666,835140,3,1000.0,500,300,30
la01,666,926167,4,1000.0,1000,300,2460
la01,666,792849,4,1000.0,500,300,1850
la01,666,753386,6,1000.0,500,300,1270
la01,666,960897,2,1000.0,1000,300,320
la01,666,409001,2,1000.0,500,300,1610
la02,669,947154,2,1000.0,1000,300,218
la02,668,637083,8,1000.0,1000,300,1498
la02,677,960897,8,1000.0,500,300,388
la02,668,960897,4,1000.0,1000,300,358
la02,677,637083,6,1000.0,1000,300,1478
la02,672,97017,4,1000.0,500,300,1548
la02,668,960897,3,1000.0,1000,300,338
la02,668,97017,3,1000.0,500,300,1528
la02,668,223702,6,1000.0,1000,300,2178
la02,677,835140,3,1000.0,1000,300,38
la02,668,650157,2,1000.0,500,300,408
la02,682,97017,2,1000.0,1000,300,1518
la02,668,960897,4,1000.0,500,300,348
la02,668,947154,3,1000.0,500,300,228
la02,672,832544,6,1000.0,1000,300,2278
la02,671,960897,3,1000.0,500,300,328
la02,668,960897,6,1000.0,1000,300,378
la02,677,637083,8,1000.0,500,300,1488
la02,668,97017,2,1000.0,500,300,1508
la02,682,7169,4,1000.0,500,300,148
la02,675,650157,2,1000.0,1000,300,418
la02,668,97017,3,1000.0,1000,300,1538
la02,682,960897,6,1000.0,500,300,368
la02,672,960897,8,1000.0,1000,300,398
la02,685,650157,3,1000.0,500,300,428
la02,670,960897,2,1000.0,1000,300,318
la02,685,650157,3,1000.0,1000,300,438
la02,685,640662,2,1000.0,1000,300,1118
la02,676,244994,4,1000.0,500,300,848
la02,672,640662,3,1000.0,500,300,1128
la02,672,244994,3,1000.0,1000,300,838
la02,668,244994,3,1000.0,500,300,828
la02,685,640662,3,1000.0,1000,300,1138
la02,682,244994,2,1000.0,1000,300,818
la02,670,640662,4,1000.0,500,300,1148
la02,672,832544,2,1000.0,500,300,2208
la02,672,244994,2,1000.0,500,300,808
la02,694,640662,4,1000.0,1000,300,1158
la02,677,835140,2,1000.0,500,300,8
la02,677,567867,8,1000.0,1000,300,798
la02,672,640662,6,1000.0,500,300,1168
la02,677,567867,8,1000.0,500,300,788
la02,672,640662,6,1000.0,1000,300,1178
la02,668,835140,6,1000.0,1000,300,78
la02,668,7169,2,1000.0,1000,300,118
la02,670,567867,6,1000.0,1000,300,778
la02,668,640662,8,1000.0,500,300,1188
la02,675,567867,6,1000.0,500,300,768
la02,668,567867,4,1000.0,1000,300,758
la02,676,640662,8,1000.0,1000,300,1198
la02,677,567867,4,1000.0,500,300,748
la02,669,753386,2,1000.0,500,300,1208
la02,672,832544,4,1000.0,500,300,2248
la02,672,567867,3,1000.0,1000,300,738
la02,675,244994,4,1000.0,1000,300,858
la02,668,753386,2,1000.0,1000,300,1218
la02,677,832544,3,1000.0,1000,300,2238
la02,673,244994,6,1000.0,500,300,868
la02,672,929289,8,1000.0,500,300,988
la02,668,63476,2,1000.0,500,300,1008
la02,672,835140,8,1000.0,1000,300,98
la02,668,929289,6,1000.0,1000,300,978
la02,668,63476,2,1000.0,1000,300,1018
la02,681,832544,3,1000.0,500,300,2228
la02,668,929289,6,1000.0,500,300,968
la02,668,63476,3,1000.0,500,300,1028
la02,677,929289,4,1000.0,1000,300,958
la02,672,832544,2,1000.0,1000,300,2218
la02,668,929289,4,1000.0,500,300,948
la02,677,63476,3,1000.0,1000,300,1038
la02,668,929289,3,1000.0,1000,300,938
la02,672,63476,4,1000.0,500,300,1048
la02,675,929289,3,1000.0,500,300,928
la02,668,63476,4,1000.0,1000,300,1058
la02,668,929289,2,1000.0,1000,300,918
la02,672,63476,6,1000.0,500,300,1068
la02,671,929289,2,1000.0,500,300,908
la02,668,63476,6,1000.0,1000,300,1078
la02,668,7169,2,1000.0,500,300,108
la02,671,244994,8,1000.0,1000,300,898
la02,685,63476,8,1000.0,500,300,1088
la02,682,244994,8,1000.0,500,300,888
la02,671,835140,8,1000.0,500,300,88
la02,672,63476,8,1000.0,1000,300,1098
la02,672,244994,6,1000.0,1000,300,878
la02,668,640662,2,1000.0,500,300,1108
la02,672,637083,6,1000.0,500,300,1468
la02,668,567867,3,1000.0,500,300,728
la02,669,567867,2,1000.0,1000,300,718
la02,682,317125,4,1000.0,1000,300,1358
la02,682,939994,4,1000.0,1000,300,558
la02,671,317125,6,1000.0,500,300,1368
la02,685,939994,4,1000.0,500,300,548
la02,672,317125,6,1000.0,1000,300,1378
la02,676,7169,3,1000.0,1000,300,138
la02,668,939994,3,1000.0,1000,300,538
la02,672,939994,3,1000.0,500,300,528
la02,675,317125,8,1000.0,500,300,1388
la02,668,939994,2,1000.0,1000,300,518
la02,672,317125,8,1000.0,1000,300,1398
la02,668,939994,2,1000.0,500,300,508
la02,685,637083,2,1000.0,500,300,1408
la02,675,223702,8,1000.0,500,300,2188
la02,669,832544,6,1000.0,500,300,2268
la02,677,650157,8,1000.0,1000,300,498
la02,682,637083,2,1000.0,1000,300,1418
la02,668,650157,8,1000.0,500,300,488
la02,672,637083,3,1000.0,500,300,1428
la02,675,835140,4,1000.0,500,300,48
la02,672,650157,6,1000.0,1000,300,478
la02,694,637083,3,1000.0,1000,300,1438
la02,668,650157,6,1000.0,500,300,468
la02,672,650157,4,1000.0,1000,300,458
la02,668,637083,4,1000.0,500,300,1448
la02,677,650157,4,1000.0,500,300,448
la02,672,637083,4,1000.0,1000,300,1458
la02,672,939994,6,1000.0,500,300,568
la02,672,753386,3,1000.0,500,300,1228
la02,682,317125,4,1000.0,500,300,1348
la02,677,835140,4,1000.0,1000,300,58
la02,670,753386,3,1000.0,1000,300,1238
la02,668,567867,2,1000.0,500,300,708
la02,685,753386,4,1000.0,500,300,1248
la02,672,592855,8,1000.0,1000,300,698
la02,682,592855,8,1000.0,500,300,688
la02,672,753386,4,1000.0,1000,300,1258
la02,668,835140,6,1000.0,500,300,68
la02,682,592855,6,1000.0,1000,300,678
la02,669,753386,6,1000.0,500,300,1268
la02,668,592855,6,1000.0,500,300,668
la02,676,753386,6,1000.0,1000,300,1278
la02,677,592855,4,1000.0,1000,300,658
la02,684,223702,8,1000.0,1000,300,2198
la02,668,753386,8,1000.0,500,300,1288
la02,668,592855,4,1000.0,500,300,648
la02,671,753386,8,1000.0,1000,300,1298
la02,673,592855,3,1000.0,1000,300,638
la02,671,592855,3,1000.0,500,300,628
la02,669,317125,2,1000.0,500,300,1308
la02,675,832544,4,1000.0,1000,300,2258
la02,684,592855,2,1000.0,1000,300,618
la02,675,317125,2,1000.0,1000,300,1318
la02,671,592855,2,1000.0,500,300,608
la02,672,317125,3,1000.0,500,300,1328
la02,668,939994,8,1000.0,1000,300,598
la02,675,317125,3,1000.0,1000,300,1338
la02,672,939994,8,1000.0,500,300,588
la02,677,939994,6,1000.0,1000,300,578
la02,669,7169,3,1000.0,500,300,128
la02,671,759087,4,1000.0,500,300,2348
la02,672,785392,6,1000.0,1000,300,2878
la02,677,926167,8,1000.0,500,300,2488
la02,668,223702,3,1000.0,1000,300,2138
la02,668,53631,8,1000.0,500,300,2788
la02,669,792849,6,1000.0,500,300,1868
la02,668,791673,8,1000.0,1000,300,1998
la02,685,409001,4,1000.0,1000,300,1658
la02,669,490809,4,1000.0,500,300,2648
la02,670,926167,8,1000.0,1000,300,2498
la02,673,520697,2,1000.0,500,300,2908
la02,672,785392,8,1000.0,1000,300,2898
la02,675,791673,8,1000.0,500,300,1988
la02,668,792849,6,1000.0,1000,300,1878
la02,677,14594,4,1000.0,500,300,1748
la02,668,7169,8,1000.0,500,300,188
la02,677,265062,2,1000.0,1000,300,2518
la02,668,409001,6,1000.0,500,300,1668
la02,668,7169,8,1000.0,1000,300,198
la02,676,785392,8,1000.0,500,300,2888
la02,668,265062,2,1000.0,500,300,2508
la02,675,791673,6,1000.0,1000,300,1978
la02,694,409001,4,1000.0,500,300,1648
la02,682,947154,4,1000.0,500,300,248
la02,668,792849,4,1000.0,500,300,1848
la02,677,926167,4,1000.0,1000,300,2458
la02,675,736154,3,1000.0,500,300,2028
la02,675,409001,3,1000.0,500,300,1628
la02,708,520697,3,1000.0,1000,300,2938
la02,668,490809,6,1000.0,500,300,2668
la02,672,520697,3,1000.0,500,300,2928
la02,685,53631,6,1000.0,1000,300,2778
la02,672,736154,2,1000.0,500,300,2008
la02,675,926167,6,1000.0,500,300,2468
la02,677,736154,2,1000.0,1000,300,2018
la02,684,792849,4,1000.0,1000,300,1858
la02,672,409001,3,1000.0,1000,300,1638
la02,668,223702,6,1000.0,500,300,2168
la02,694,14594,4,1000.0,1000,300,1758
la02,684,520697,2,1000.0,1000,300,2918
la02,677,490809,4,1000.0,1000,300,2658
la02,668,926167,6,1000.0,1000,300,2478
la02,675,265062,8,1000.0,1000,300,2598
la02,685,759087,3,1000.0,500,300,2328
la02,668,490809,3,1000.0,1000,300,2638
la02,672,835140,3,1000.0,500,300,28
la02,668,785392,4,1000.0,1000,300,2858
la02,672,409001,8,1000.0,1000,300,1698
la02,672,791673,3,1000.0,1000,300,1938
la02,675,223702,4,1000.0,500,300,2148
la02,694,490809,2,1000.0,500,300,2608
la02,675,759087,2,1000.0,1000,300,2318
la02,675,265062,6,1000.0,1000,300,2578
la02,668,947154,4,1000.0,1000,300,258
la02,670,265062,6,1000.0,500,300,2568
la02,672,785392,4,1000.0,500,300,2848
la02,696,791673,2,1000.0,500,300,1908
la02,672,14594,2,1000.0,500,300,1708
la02,668,832544,8,1000.0,1000,300,2298
la02,668,785392,3,1000.0,1000,300,2838
la02,668,265062,8,1000.0,500,300,2588
la02,670,785392,3,1000.0,500,300,2828
la02,677,14594,2,1000.0,1000,300,1718
la02,672,791673,2,1000.0,1000,300,1918
la02,670,791673,3,1000.0,500,300,1928
la02,682,53631,8,1000.0,1000,300,2798
la02,668,14594,3,1000.0,500,300,1728
la02,677,792849,8,1000.0,1000,300,1898
la02,672,265062,3,1000.0,500,300,2528
la02,672,791673,6,1000.0,500,300,1968
la02,668,409001,6,1000.0,1000,300,1678
la02,685,947154,8,1000.0,500,300,288
la02,668,490809,3,1000.0,500,300,2628
la02,668,265062,3,1000.0,1000,300,2538
la02,671,7169,6,1000.0,500,300,168
la02,685,835140,2,1000.0,1000,300,18
la02,685,785392,2,1000.0,1000,300,2818
la02,670,785392,2,1000.0,500,300,2808
la02,672,14594,3,1000.0,1000,300,1738
la02,672,792849,8,1000.0,500,300,1888
la02,668,265062,4,1000.0,500,300,2548
la02,671,409001,8,1000.0,500,300,1688
la02,675,785392,6,1000.0,500,300,2868
la02,668,490809,2,1000.0,1000,300,2618
la02,672,791673,4,1000.0,500,300,1948
la02,672,265062,4,1000.0,1000,300,2558
la02,672,791673,4,1000.0,1000,300,1958
la02,675,490809,6,1000.0,1000,300,2678
la02,670,947154,6,1000.0,1000,300,278
la02,668,926167,4,1000.0,500,300,2448
la02,670,736154,6,1000.0,1000,300,2078
la02,685,223702,4,1000.0,1000,300,2158
la02,677,947154,8,1000.0,1000,300,298
la02,668,520697,6,1000.0,1000,300,2978
la02,668,97017,8,1000.0,1000,300,1598
la02,668,490809,8,1000.0,1000,300,2698
la02,668,947154,2,1000.0,500,300,208
la02,682,223702,2,1000.0,500,300,2108
la02,668,926167,2,1000.0,500,300,2408
la02,668,97017,6,1000.0,500,300,1568
la02,672,736154,6,1000.0,500,300,2068
la02,668,759087,2,1000.0,500,300,2308
la02,668,53631,4,1000.0,1000,300,2758
la02,671,53631,2,1000.0,1000,300,2718
la02,672,960897,2,1000.0,500,300,308
la02,668,520697,6,1000.0,500,300,2968
la02,668,759087,8,1000.0,1000,300,2398
la02,668,832544,8,1000.0,500,300,2288
la02,668,736154,8,1000.0,1000,300,2098
la02,668,759087,6,1000.0,1000,300,2378
la02,677,520697,8,1000.0,1000,300,2998
la02,677,792849,2,1000.0,1000,300,1818
la02,668,7169,4,1000.0,1000,300,158
la02,668,947154,3,1000.0,1000,300,238
la02,672,792849,3,1000.0,500,300,1828
la02,668,53631,2,1000.0,500,300,2708
la02,694,759087,8,1000.0,500,300,2388
la02,668,97017,8,1000.0,500,300,1588
la02,668,520697,8,1000.0,500,300,2988
la02,668,97017,6,1000.0,1000,300,1578
la02,675,759087,6,1000.0,500,300,2368
la02,694,736154,8,1000.0,500,300,2088
la02,677,14594,8,1000.0,500,300,1788
la02,669,926167,2,1000.0,1000,300,2418
la02,668,7169,6,1000.0,1000,300,178
la02,671,736154,4,1000.0,500,300,2048
la02,668,53631,3,1000.0,1000,300,2738
la02,668,97017,4,1000.0,1000,300,1558
la02,668,947154,6,1000.0,500,300,268
la02,685,53631,6,1000.0,500,300,2768
la02,672,409001,2,1000.0,1000,300,1618
la02,668,223702,3,1000.0,500,300,2128
la02,685,926167,3,1000.0,500,300,2428
la02,668,223702,2,1000.0,1000,300,2118
la02,668,926167,3,1000.0,1000,300,2438
la02,677,736154,3,1000.0,1000,300,2038
la02,668,520697,4,1000.0,500,300,2948
la02,684,14594,6,1000.0,500,300,1768
la02,669,759087,3,1000.0,1000,300,2338
la02,685,53631,3,1000.0,500,300,2728
la02,670,929289,8,1000.0,1000,300,998
la02,677,14594,8,1000.0,1000,300,1798
la02,672,53631,4,1000.0,500,300,2748
la02,676,759087,4,1000.0,1000,300,2358
la02,668,490809,8,1000.0,500,300,2688
la02,685,792849,3,1000.0,1000,300,1838
la02,685,14594,6,1000.0,1000,300,1778
la02,675,736154,4,1000.0,1000,300,2058
la02,677,409001,2,1000.0,500,300,1608
la02,685,520697,4,1000.0,1000,300,2958
la02,669,792849,2,1000.0,500,300,1808
la03,614,759087,2,1000.0,500,300,2306
la03,619,753386,2,1000.0,1000,300,1216
