seed,tabu_length,max_steps,longest_hold
778911,6,1000,500,ft10
778911,6,1000,500,abz7
778911,6,1000,500,ft20
778911,6,1000,500,abz9
778911,6,1000,500,la04
778911,6,1000,500,la03
778911,6,1000,500,abz6
778911,6,1000,500,la02
778911,6,1000,500,abz5
778911,6,1000,500,la01
778911,6,1000,1000,ft10
778911,6,1000,1000,abz7
778911,6,1000,1000,ft20
778911,6,1000,1000,abz9
778911,6,1000,1000,la04
778911,6,1000,1000,la03
778911,6,1000,1000,abz6
778911,6,1000,1000,la02
778911,6,1000,1000,abz5
778911,6,1000,1000,la01
778911,8,500,500,ft10
778911,8,500,500,abz7
778911,8,500,500,ft20
778911,8,500,500,abz9
778911,8,500,500,la04
778911,8,500,500,la03
778911,8,500,500,abz6
778911,8,500,500,la02
778911,8,500,500,abz5
778911,8,500,500,la01
778911,8,750,500,ft10
778911,8,750,500,abz7
778911,8,750,500,ft20
778911,8,750,500,abz9
778911,8,750,500,la04
778911,8,750,500,la03
778911,8,750,500,abz6
778911,8,750,500,la02
778911,8,750,500,abz5
778911,8,750,500,la01
778911,8,1000,500,ft10
778911,8,1000,500,abz7
778911,8,1000,500,ft20
778911,8,1000,500,abz9
778911,8,1000,500,la04
778911,8,1000,500,la03
778911,8,1000,500,abz6
778911,8,1000,500,la02
778911,8,1000,500,abz5
778911,8,1000,500,la01
778911,8,1000,1000,ft10
778911,8,1000,1000,abz7
778911,8,1000,1000,ft20
778911,8,1000,1000,abz9
778911,8,1000,1000,la04
778911,8,1000,1000,la03
778911,8,1000,1000,abz6
778911,8,1000,1000,la02
778911,8,1000,1000,abz5
778911,8,1000,1000,la01
891729,2,500,500,ft10
891729,2,500,500,abz7
891729,2,500,500,ft20
891729,2,500,500,abz9
891729,2,500,500,la04
891729,2,500,500,la03
891729,2,500,500,abz6
891729,2,500,500,la02
891729,2,500,500,abz5
891729,2,500,500,la01
891729,2,750,500,ft10
891729,2,750,500,abz7
891729,2,750,500,ft20
891729,2,750,500,abz9
891729,2,750,500,la04
891729,2,750,500,la03
891729,2,750,500,abz6
891729,2,750,500,la02
891729,2,750,500,abz5
891729,2,750,500,la01
891729,2,1000,500,ft10
891729,2,1000,500,abz7
891729,2,1000,500,ft20
891729,2,1000,500,abz9
891729,2,1000,500,la04
891729,2,1000,500,la03
891729,2,1000,500,abz6
891729,2,1000,500,la02
891729,2,1000,500,abz5
891729,2,1000,500,la01
891729,2,1000,1000,ft10
891729,2,1000,1000,abz7
891729,2,1000,1000,ft20
891729,2,1000,1000,abz9
891729,2,1000,1000,la04
891729,2,1000,1000,la03
891729,2,1000,1000,abz6
891729,2,1000,1000,la02
891729,2,1000,1000,abz5
891729,2,1000,1000,la01
891729,3,500,500,ft10
891729,3,500,500,abz7
891729,3,500,500,ft20
891729,3,500,500,abz9
891729,3,500,500,la04
891729,3,500,500,la03
891729,3,500,500,abz6
891729,3,500,500,la02
891729,3,500,500,abz5
891729,3,500,500,la01
891729,3,750,500,ft10
891729,3,750,500,abz7
891729,3,750,500,ft20
891729,3,750,500,abz9
891729,3,750,500,la04
891729,3,750,500,la03
891729,3,750,500,abz6
891729,3,750,500,la02
891729,3,750,500,abz5
891729,3,750,500,la01
891729,3,1000,500,ft10
891729,3,1000,500,abz7
891729,3,1000,500,ft20
891729,3,1000,500,abz9
891729,3,1000,500,la04
891729,3,1000,500,la03
891729,3,1000,500,abz6
891729,3,1000,500,la02
891729,3,1000,500,abz5
891729,3,1000,500,la01
891729,3,1000,1000,ft10
891729,3,1000,1000,abz7
891729,3,1000,1000,ft20
891729,3,1000,1000,abz9
891729,3,1000,1000,la04
891729,3,1000,1000,la03
891729,3,1000,1000,abz6
891729,3,1000,1000,la02
891729,3,1000,1000,abz5
891729,3,1000,1000,la01
891729,4,500,500,ft10
891729,4,500,500,abz7
891729,4,500,500,ft20
891729,4,500,500,abz9
891729,4,500,500,la04
891729,4,500,500,la03
891729,4,500,500,abz6
891729,4,500,500,la02
891729,4,500,500,abz5
891729,4,500,500,la01
891729,4,750,500,ft10
891729,4,750,500,abz7
891729,4,750,500,ft20
891729,4,750,500,abz9
891729,4,750,500,la04
891729,4,750,500,la03
891729,4,750,500,abz6
891729,4,750,500,la02
891729,4,750,500,abz5
891729,4,750,500,la01
891729,4,1000,500,ft10
891729,4,1000,500,abz7
891729,4,1000,500,ft20
891729,4,1000,500,abz9
891729,4,1000,500,la04
891729,4,1000,500,la03
891729,4,1000,500,abz6
891729,4,1000,500,la02
891729,4,1000,500,abz5
891729,4,1000,500,la01
891729,4,1000,1000,ft10
891729,4,1000,1000,abz7
891729,4,1000,1000,ft20
891729,4,1000,1000,abz9
891729,4,1000,1000,la04
891729,4,1000,1000,la03
891729,4,1000,1000,abz6
891729,4,1000,1000,la02
891729,4,1000,1000,abz5
891729,4,1000,1000,la01
891729,6,500,500,ft10
891729,6,500,500,abz7
891729,6,500,500,ft20
891729,6,500,500,abz9
891729,6,500,500,la04
891729,6,500,500,la03
891729,6,500,500,abz6
891729,6,500,500,la02
891729,6,500,500,abz5
891729,6,500,500,la01
891729,6,750,500,ft10
891729,6,750,500,abz7
891729,6,750,500,ft20
891729,6,750,500,abz9
891729,6,750,500,la04
891729,6,750,500,la03
891729,6,750,500,abz6
891729,6,750,500,la02
891729,6,750,500,abz5
891729,6,750,500,la01
891729,6,1000,500,ft10
891729,6,1000,500,abz7
891729,6,1000,500,ft20
891729,6,1000,500,abz9
891729,6,1000,500,la04
891729,6,1000,500,la03
891729,6,1000,500,abz6
891729,6,1000,500,la02
891729,6,1000,500,abz5
891729,6,1000,500,la01
891729,6,1000,1000,ft10
891729,6,1000,1000,abz7
891729,6,1000,1000,ft20
891729,6,1000,1000,abz9
891729,6,1000,1000,la04
891729,6,1000,1000,la03
891729,6,1000,1000,abz6
891729,6,1000,1000,la02
891729,6,1000,1000,abz5
891729,6,1000,1000,la01
891729,8,500,500,ft10
891729,8,500,500,abz7
891729,8,500,500,ft20
891729,8,500,500,abz9
891729,8,500,500,la04
891729,8,500,500,la03
891729,8,500,500,abz6
891729,8,500,500,la02
891729,8,500,500,abz5
891729,8,500,500,la01
891729,8,750,500,ft10
891729,8,750,500,abz7
891729,8,750,500,ft20
891729,8,750,500,abz9
891729,8,750,500,la04
891729,8,750,500,la03
891729,8,750,500,abz6
891729,8,750,500,la02
891729,8,750,500,abz5
891729,8,750,500,la01
891729,8,1000,500,ft10
891729,8,1000,500,abz7
891729,8,1000,500,ft20
891729,8,1000,500,abz9
891729,8,1000,500,la04
891729,8,1000,500,la03
891729,8,1000,500,abz6
891729,8,1000,500,la02
891729,8,1000,500,abz5
891729,8,1000,500,la01
891729,8,1000,1000,ft10
891729,8,1000,1000,abz7
891729,8,1000,1000,ft20
891729,8,1000,1000,abz9
891729,8,1000,1000,la04
891729,8,1000,1000,la03
891729,8,1000,1000,abz6
891729,8,1000,1000,la02
891729,8,1000,1000,abz5
891729,8,1000,1000,la01
342571,2,500,500,ft10
342571,2,500,500,abz7
342571,2,500,500,ft20
342571,2,500,500,abz9
342571,2,500,500,la04
342571,2,500,500,la03
342571,2,500,500,abz6
342571,2,500,500,la02
342571,2,500,500,abz5
342571,2,500,500,la01
342571,2,750,500,ft10
342571,2,750,500,abz7
342571,2,750,500,ft20
342571,2,750,500,abz9
342571,2,750,500,la04
342571,2,750,500,la03
342571,2,750,500,abz6
342571,2,750,500,la02
342571,2,750,500,abz5
342571,2,750,500,la01
342571,2,1000,500,ft10
342571,2,1000,500,abz7
342571,2,1000,500,ft20
342571,2,1000,500,abz9
342571,2,1000,500,la04
342571,2,1000,500,la03
342571,2,1000,500,abz6
342571,2,1000,500,la02
342571,2,1000,500,abz5
342571,2,1000,500,la01
342571,2,1000,1000,ft10
342571,2,1000,1000,abz7
342571,2,1000,1000,ft20
342571,2,1000,1000,abz9
342571,2,1000,1000,la04
342571,2,1000,1000,la03
342571,2,1000,1000,abz6
342571,2,1000,1000,la02
342571,2,1000,1000,abz5
342571,2,1000,1000,la01
342571,3,500,500,ft10
342571,3,500,500,abz7
342571,3,500,500,ft20
342571,3,500,500,abz9
342571,3,500,500,la04
342571,3,500,500,la03
342571,3,500,500,abz6
342571,3,500,500,la02
342571,3,500,500,abz5
342571,3,500,500,la01
342571,3,750,500,ft10
342571,3,750,500,abz7
342571,3,750,500,ft20
342571,3,750,500,abz9
342571,3,750,500,la04
342571,3,750,500,la03
342571,3,750,500,abz6
342571,3,750,500,la02
342571,3,750,500,abz5
342571,3,750,500,la01
342571,3,1000,500,ft10
342571,3,1000,500,abz7
342571,3,1000,500,ft20
342571,3,1000,500,abz9
342571,3,1000,500,la04
342571,3,1000,500,la03
342571,3,1000,500,abz6
342571,3,1000,500,la02
342571,3,1000,500,abz5
342571,3,1000,500,la01
342571,3,1000,1000,ft10
342571,3,1000,1000,abz7
342571,3,1000,1000,ft20
342571,3,1000,1000,abz9
342571,3,1000,1000,la04
342571,3,1000,1000,la03
342571,3,1000,1000,abz6
342571,3,1000,1000,la02
342571,3,1000,1000,abz5
342571,3,1000,1000,la01
342571,4,500,500,ft10
342571,4,500,500,abz7
342571,4,500,500,ft20
342571,4,500,500,abz9
342571,4,500,500,la04
342571,4,500,500,la03
342571,4,500,500,abz6
342571,4,500,500,la02
342571,4,500,500,abz5
342571,4,500,500,la01
342571,4,750,500,ft10
342571,4,750,500,abz7
342571,4,750,500,ft20
342571,4,750,500,abz9
342571,4,750,500,la04
342571,4,750,500,la03
342571,4,750,500,abz6
342571,4,750,500,la02
342571,4,750,500,abz5
342571,4,750,500,la01
342571,4,1000,500,ft10
342571,4,1000,500,abz7
342571,4,1000,500,ft20
342571,4,1000,500,abz9
342571,4,1000,500,la04
342571,4,1000,500,la03
342571,4,1000,500,abz6
342571,4,1000,500,la02
342571,4,1000,500,abz5
342571,4,1000,500,la01
342571,4,1000,1000,ft10
342571,4,1000,1000,abz7
342571,4,1000,1000,ft20
342571,4,1000,1000,abz9
342571,4,1000,1000,la04
342571,4,1000,1000,la03
342571,4,1000,1000,abz6
342571,4,1000,1000,la02
342571,4,1000,1000,abz5
342571,4,1000,1000,la01
342571,6,500,500,ft10
342571,6,500,500,abz7
342571,6,500,500,ft20
342571,6,500,500,abz9
342571,6,500,500,la04
342571,6,500,500,la03
342571,6,500,500,abz6
342571,6,500,500,la02
342571,6,500,500,abz5
342571,6,500,500,la01
342571,6,750,500,ft10
342571,6,750,500,abz7
342571,6,750,500,ft20
342571,6,750,500,abz9
342571,6,750,500,la04
342571,6,750,500,la03
342571,6,750,500,abz6
342571,6,750,500,la02
342571,6,750,500,abz5
342571,6,750,500,la01
342571,6,1000,500,ft10
342571,6,1000,500,abz7
342571,6,1000,500,ft20
342571,6,1000,500,abz9
342571,6,1000,500,la04
342571,6,1000,500,la03
342571,6,1000,500,abz6
342571,6,1000,500,la02
342571,6,1000,500,abz5
342571,6,1000,500,la01
342571,6,1000,1000,ft10
342571,6,1000,1000,abz7
342571,6,1000,1000,ft20
342571,6,1000,1000,abz9
342571,6,1000,1000,la04
342571,6,1000,1000,la03
342571,6,1000,1000,abz6
342571,6,1000,1000,la02
342571,6,1000,1000,abz5
342571,6,1000,1000,la01
342571,8,500,500,ft10
342571,8,500,500,abz7
342571,8,500,500,ft20
342571,8,500,500,abz9
342571,8,500,500,la04
342571,8,500,500,la03
342571,8,500,500,abz6
342571,8,500,500,la02
342571,8,500,500,abz5
342571,8,500,500,la01
342571,8,750,500,ft10
342571,8,750,500,abz7
342571,8,750,500,ft20
342571,8,750,500,abz9
342571,8,750,500,la04
342571,8,750,500,la03
342571,8,750,500,abz6
342571,8,750,500,la02
342571,8,750,500,abz5
342571,8,750,500,la01
342571,8,1000,500,ft10
342571,8,1000,500,abz7
342571,8,1000,500,ft20
342571,8,1000,500,abz9
342571,8,1000,500,la04
342571,8,1000,500,la03
342571,8,1000,500,abz6
342571,8,1000,500,la02
342571,8,1000,500,abz5
342571,8,1000,500,la01
342571,8,1000,1000,ft10
342571,8,1000,1000,abz7
342571,8,1000,1000,ft20
342571,8,1000,1000,abz9
342571,8,1000,1000,la04
342571,8,1000,1000,la03
342571,8,1000,1000,abz6
342571,8,1000,1000,la02
342571,8,1000,1000,abz5
342571,8,1000,1000,la01
879077,2,500,500,ft10
879077,2,500,500,abz7
879077,2,500,500,ft20
879077,2,500,500,abz9
879077,2,500,500,la04
879077,2,500,500,la03
879077,2,500,500,abz6
879077,2,500,500,la02
879077,2,500,500,abz5
879077,2,500,500,la01
879077,2,750,500,ft10
879077,2,750,500,abz7
879077,2,750,500,ft20
879077,2,750,500,abz9
879077,2,750,500,la04
879077,2,750,500,la03
879077,2,750,500,abz6
879077,2,750,500,la02
879077,2,750,500,abz5
879077,2,750,500,la01
879077,2,1000,500,ft10
879077,2,1000,500,abz7
879077,2,1000,500,ft20
879077,2,1000,500,abz9
879077,2,1000,500,la04
879077,2,1000,500,la03
879077,2,1000,500,abz6
879077,2,1000,500,la02
879077,2,1000,500,abz5
879077,2,1000,500,la01
879077,2,1000,1000,ft10
879077,2,1000,1000,abz7
879077,2,1000,1000,ft20
879077,2,1000,1000,abz9
879077,2,1000,1000,la04
879077,2,1000,1000,la03
879077,2,1000,1000,abz6
879077,2,1000,1000,la02
879077,2,1000,1000,abz5
879077,2,1000,1000,la01
879077,3,500,500,ft10
879077,3,500,500,abz7
879077,3,500,500,ft20
879077,3,500,500,abz9
879077,3,500,500,la04
879077,3,500,500,la03
879077,3,500,500,abz6
879077,3,500,500,la02
879077,3,500,500,abz5
879077,3,500,500,la01
879077,3,750,500,ft10
879077,3,750,500,abz7
879077,3,750,500,ft20
879077,3,750,500,abz9
879077,3,750,500,la04
879077,3,750,500,la03
879077,3,750,500,abz6
879077,3,750,500,la02
879077,3,750,500,abz5
879077,3,750,500,la01
879077,3,1000,500,ft10
879077,3,1000,500,abz7
879077,3,1000,500,ft20
879077,3,1000,500,abz9
879077,3,1000,500,la04
879077,3,1000,500,la03
879077,3,1000,500,abz6
879077,3,1000,500,la02
879077,3,1000,500,abz5
879077,3,1000,500,la01
879077,3,1000,1000,ft10
879077,3,1000,1000,abz7
879077,3,1000,1000,ft20
879077,3,1000,1000,abz9
879077,3,1000,1000,la04
879077,3,1000,1000,la03
879077,3,1000,1000,abz6
879077,3,1000,1000,la02
879077,3,1000,1000,abz5
879077,3,1000,1000,la01
879077,4,500,500,ft10
879077,4,500,500,abz7
879077,4,500,500,ft20
879077,4,500,500,abz9
879077,4,500,500,la04
879077,4,500,500,la03
879077,4,500,500,abz6
879077,4,500,500,la02
879077,4,500,500,abz5
879077,4,500,500,la01
879077,4,750,500,ft10
879077,4,750,500,abz7
879077,4,750,500,ft20
879077,4,750,500,abz9
879077,4,750,500,la04
879077,4,750,500,la03
879077,4,750,500,abz6
879077,4,750,500,la02
879077,4,750,500,abz5
879077,4,750,500,la01
879077,4,1000,500,ft10
879077,4,1000,500,abz7
879077,4,1000,500,ft20
879077,4,1000,500,abz9
879077,4,1000,500,la04
879077,4,1000,500,la03
879077,4,1000,500,abz6
879077,4,1000,500,la02
879077,4,1000,500,abz5
879077,4,1000,500,la01
879077,4,1000,1000,ft10
879077,4,1000,1000,abz7
879077,4,1000,1000,ft20
879077,4,1000,1000,abz9
879077,4,1000,1000,la04
879077,4,1000,1000,la03
879077,4,1000,1000,abz6
879077,4,1000,1000,la02
879077,4,1000,1000,abz5
879077,4,1000,1000,la01
879077,6,500,500,ft10
879077,6,500,500,abz7
879077,6,500,500,ft20
879077,6,500,500,abz9
879077,6,500,500,la04
879077,6,500,500,la03
879077,6,500,500,abz6
879077,6,500,500,la02
879077,6,500,500,abz5
879077,6,500,500,la01
879077,6,750,500,ft10
879077,6,750,500,abz7
879077,6,750,500,ft20
879077,6,750,500,abz9
879077,6,750,500,la04
879077,6,750,500,la03
879077,6,750,500,abz6
879077,6,750,500,la02
879077,6,750,500,abz5
879077,6,750,500,la01
879077,6,1000,500,ft10
879077,6,1000,500,abz7
879077,6,1000,500,ft20
879077,6,1000,500,abz9
879077,6,1000,500,la04
879077,6,1000,500,la03
879077,6,1000,500,abz6
879077,6,1000,500,la02
879077,6,1000,500,abz5
879077,6,1000,500,la01
879077,6,1000,1000,ft10
879077,6,1000,1000,abz7
879077,6,1000,1000,ft20
879077,6,1000,1000,abz9
879077,6,1000,1000,la04
879077,6,1000,1000,la03
879077,6,1000,1000,abz6
879077,6,1000,1000,la02
879077,6,1000,1000,abz5
879077,6,1000,1000,la01
879077,8,500,500,ft10
879077,8,500,500,abz7
879077,8,500,500,ft20
879077,8,500,500,abz9
879077,8,500,500,la04
879077,8,500,500,la03
879077,8,500,500,abz6
879077,8,500,500,la02
879077,8,500,500,abz5
879077,8,500,500,la01
879077,8,750,500,ft10
879077,8,750,500,abz7
879077,8,750,500,ft20
879077,8,750,500,abz9
879077,8,750,500,la04
879077,8,750,500,la03
879077,8,750,500,abz6
879077,8,750,500,la02
879077,8,750,500,abz5
879077,8,750,500,la01
879077,8,1000,500,ft10
879077,8,1000,500,abz7
879077,8,1000,500,ft20
879077,8,1000,500,abz9
879077,8,1000,500,la04
879077,8,1000,500,la03
879077,8,1000,500,abz6
879077,8,1000,500,la02
879077,8,1000,500,abz5
879077,8,1000,500,la01
879077,8,1000,1000,ft10
879077,8,1000,1000,abz7
879077,8,1000,1000,ft20
879077,8,1000,1000,abz9
879077,8,1000,1000,la04
879077,8,1000,1000,la03
879077,8,1000,1000,abz6
879077,8,1000,1000,la02
879077,8,1000,1000,abz5
879077,8,1000,1000,la01
980140,2,500,500,ft10
980140,2,500,500,abz7
980140,2,500,500,ft20
980140,2,500,500,abz9
980140,2,500,500,la04
980140,2,500,500,la03
980140,2,500,500,abz6
980140,2,500,500,la02
980140,2,500,500,abz5
980140,2,500,500,la01
980140,2,750,500,ft10
980140,2,750,500,abz7
980140,2,750,500,ft20
980140,2,750,500,abz9
980140,2,750,500,la04
980140,2,750,500,la03
980140,2,750,500,abz6
980140,2,750,500,la02
980140,2,750,500,abz5
980140,2,750,500,la01
980140,2,1000,500,ft10
980140,2,1000,500,abz7
980140,2,1000,500,ft20
980140,2,1000,500,abz9
980140,2,1000,500,la04
980140,2,1000,500,la03
980140,2,1000,500,abz6
980140,2,1000,500,la02
980140,2,1000,500,abz5
980140,2,1000,500,la01
980140,2,1000,1000,ft10
980140,2,1000,1000,abz7
980140,2,1000,1000,ft20
980140,2,1000,1000,abz9
980140,2,1000,1000,la04
980140,2,1000,1000,la03
980140,2,1000,1000,abz6
980140,2,1000,1000,la02
980140,2,1000,1000,abz5
980140,2,1000,1000,la01
980140,3,500,500,ft10
980140,3,500,500,abz7
980140,3,500,500,ft20
980140,3,500,500,abz9
980140,3,500,500,la04
980140,3,500,500,la03
980140,3,500,500,abz6
980140,3,500,500,la02
980140,3,500,500,abz5
980140,3,500,500,la01
980140,3,750,500,ft10
980140,3,750,500,abz7
980140,3,750,500,ft20
980140,3,750,500,abz9
980140,3,750,500,la04
980140,3,750,500,la03
980140,3,750,500,abz6
980140,3,750,500,la02
980140,3,750,500,abz5
980140,3,750,500,la01
980140,3,1000,500,ft10
980140,3,1000,500,abz7
980140,3,1000,500,ft20
980140,3,1000,500,abz9
980140,3,1000,500,la04
980140,3,1000,500,la03
980140,3,1000,500,abz6
980140,3,1000,500,la02
980140,3,1000,500,abz5
980140,3,1000,500,la01
980140,3,1000,1000,ft10
980140,3,1000,1000,abz7
980140,3,1000,1000,ft20
980140,3,1000,1000,abz9
980140,3,1000,1000,la04
980140,3,1000,1000,la03
980140,3,1000,1000,abz6
980140,3,1000,1000,la02
980140,3,1000,1000,abz5
980140,3,1000,1000,la01
980140,4,500,500,ft10
980140,4,500,500,abz7
980140,4,500,500,ft20
980140,4,500,500,abz9
980140,4,500,500,la04
980140,4,500,500,la03
980140,4,500,500,abz6
980140,4,500,500,la02
980140,4,500,500,abz5
980140,4,500,500,la01
980140,4,750,500,ft10
980140,4,750,500,abz7
980140,4,750,500,ft20
980140,4,750,500,abz9
980140,4,750,500,la04
980140,4,750,500,la03
980140,4,750,500,abz6
980140,4,750,500,la02
980140,4,750,500,abz5
980140,4,750,500,la01
980140,4,1000,500,ft10
980140,4,1000,500,abz7
980140,4,1000,500,ft20
980140,4,1000,500,abz9
980140,4,1000,500,la04
980140,4,1000,500,la03
980140,4,1000,500,abz6
980140,4,1000,500,la02
980140,4,1000,500,abz5
980140,4,1000,500,la01
980140,4,1000,1000,ft10
980140,4,1000,1000,abz7
980140,4,1000,1000,ft20
980140,4,1000,1000,abz9
980140,4,1000,1000,la04
980140,4,1000,1000,la03
980140,4,1000,1000,abz6
980140,4,1000,1000,la02
980140,4,1000,1000,abz5
980140,4,1000,1000,la01
980140,6,500,500,ft10
980140,6,500,500,abz7
980140,6,500,500,ft20
980140,6,500,500,abz9
980140,6,500,500,la04
980140,6,500,500,la03
980140,6,500,500,abz6
980140,6,500,500,la02
980140,6,500,500,abz5
980140,6,500,500,la01
980140,6,750,500,ft10
980140,6,750,500,abz7
980140,6,750,500,ft20
980140,6,750,500,abz9
980140,6,750,500,la04
980140,6,750,500,la03
980140,6,750,500,abz6
980140,6,750,500,la02
980140,6,750,500,abz5
980140,6,750,500,la01
980140,6,1000,500,ft10
980140,6,1000,500,abz7
980140,6,1000,500,ft20
980140,6,1000,500,abz9
980140,6,1000,500,la04
980140,6,1000,500,la03
980140,6,1000,500,abz6
980140,6,1000,500,la02
980140,6,1000,500,abz5
980140,6,1000,500,la01
980140,6,1000,1000,ft10
980140,6,1000,1000,abz7
980140,6,1000,1000,ft20
980140,6,1000,1000,abz9
980140,6,1000,1000,la04
980140,6,1000,1000,la03
980140,6,1000,1000,abz6
980140,6,1000,1000,la02
980140,6,1000,1000,abz5
980140,6,1000,1000,la01
980140,8,500,500,ft10
980140,8,500,500,abz7
980140,8,500,500,ft20
980140,8,500,500,abz9
980140,8,500,500,la04
980140,8,500,500,la03
980140,8,500,500,abz6
980140,8,500,500,la02
980140,8,500,500,abz5
980140,8,500,500,la01
980140,8,750,500,ft10
980140,8,750,500,abz7
980140,8,750,500,ft20
980140,8,750,500,abz9
980140,8,750,500,la04
980140,8,750,500,la03
980140,8,750,500,abz6
980140,8,750,500,la02
980140,8,750,500,abz5
980140,8,750,500,la01
980140,8,1000,500,ft10
980140,8,1000,500,abz7
980140,8,1000,500,ft20
980140,8,1000,500,abz9
980140,8,1000,500,la04
980140,8,1000,500,la03
980140,8,1000,500,abz6
980140,8,1000,500,la02
980140,8,1000,500,abz5
980140,8,1000,500,la01
980140,8,1000,1000,ft10
980140,8,1000,1000,abz7
980140,8,1000,1000,ft20
980140,8,1000,1000,abz9
980140,8,1000,1000,la04
980140,8,1000,1000,la03
980140,8,1000,1000,abz6
980140,8,1000,1000,la02
980140,8,1000,1000,abz5
980140,8,1000,1000,la01
789405,2,500,500,ft10
789405,2,500,500,abz7
789405,2,500,500,ft20
789405,2,500,500,abz9
789405,2,500,500,la04
789405,2,500,500,la03
789405,2,500,500,abz6
789405,2,500,500,la02
789405,2,500,500,abz5
789405,2,500,500,la01
789405,2,750,500,ft10
789405,2,750,500,abz7
789405,2,750,500,ft20
789405,2,750,500,abz9
789405,2,750,500,la04
789405,2,750,500,la03
789405,2,750,500,abz6
789405,2,750,500,la02
789405,2,750,500,abz5
789405,2,750,500,la01
789405,2,1000,500,ft10
789405,2,1000,500,abz7
789405,2,1000,500,ft20
789405,2,1000,500,abz9
789405,2,1000,500,la04
789405,2,1000,500,la03
789405,2,1000,500,abz6
789405,2,1000,500,la02
789405,2,1000,500,abz5
789405,2,1000,500,la01
789405,2,1000,1000,ft10
789405,2,1000,1000,abz7
789405,2,1000,1000,ft20
789405,2,1000,1000,abz9
789405,2,1000,1000,la04
789405,2,1000,1000,la03
789405,2,1000,1000,abz6
789405,2,1000,1000,la02
789405,2,1000,1000,abz5
789405,2,1000,1000,la01
789405,3,500,500,ft10
789405,3,500,500,abz7
789405,3,500,500,ft20
789405,3,500,500,abz9
789405,3,500,500,la04
789405,3,500,500,la03
789405,3,500,500,abz6
789405,3,500,500,la02
789405,3,500,500,abz5
789405,3,500,500,la01
789405,3,750,500,ft10
789405,3,750,500,abz7
789405,3,750,500,ft20
789405,3,750,500,abz9
789405,3,750,500,la04
789405,3,750,500,la03
789405,3,750,500,abz6
789405,3,750,500,la02
789405,3,750,500,abz5
789405,3,750,500,la01
789405,3,1000,500,ft10
789405,3,1000,500,abz7
789405,3,1000,500,ft20
789405,3,1000,500,abz9
789405,3,1000,500,la04
789405,3,1000,500,la03
789405,3,1000,500,abz6
789405,3,1000,500,la02
789405,3,1000,500,abz5
789405,3,1000,500,la01
789405,3,1000,1000,ft10
789405,3,1000,1000,abz7
789405,3,1000,1000,ft20
789405,3,1000,1000,abz9
789405,3,1000,1000,la04
789405,3,1000,1000,la03
789405,3,1000,1000,abz6
789405,3,1000,1000,la02
789405,3,1000,1000,abz5
789405,3,1000,1000,la01
789405,4,500,500,ft10
789405,4,500,500,abz7
789405,4,500,500,ft20
789405,4,500,500,abz9
789405,4,500,500,la04
789405,4,500,500,la03
789405,4,500,500,abz6
789405,4,500,500,la02
789405,4,500,500,abz5
789405,4,500,500,la01
789405,4,750,500,ft10
789405,4,750,500,abz7
789405,4,750,500,ft20
789405,4,750,500,abz9
789405,4,750,500,la04
789405,4,750,500,la03
789405,4,750,500,abz6
789405,4,750,500,la02
789405,4,750,500,abz5
789405,4,750,500,la01
789405,4,1000,500,ft10
789405,4,1000,500,abz7
789405,4,1000,500,ft20
789405,4,1000,500,abz9
789405,4,1000,500,la04
789405,4,1000,500,la03
789405,4,1000,500,abz6
789405,4,1000,500,la02
789405,4,1000,500,abz5
789405,4,1000,500,la01
789405,4,1000,1000,ft10
789405,4,1000,1000,abz7
789405,4,1000,1000,ft20
789405,4,1000,1000,abz9
789405,4,1000,1000,la04
789405,4,1000,1000,la03
789405,4,1000,1000,abz6
789405,4,1000,1000,la02
789405,4,1000,1000,abz5
789405,4,1000,1000,la01
789405,6,500,500,ft10
789405,6,500,500,abz7
789405,6,500,500,ft20
789405,6,500,500,abz9
789405,6,500,500,la04
789405,6,500,500,la03
789405,6,500,500,abz6
789405,6,500,500,la02
789405,6,500,500,abz5
789405,6,500,500,la01
789405,6,750,500,ft10
789405,6,750,500,abz7
789405,6,750,500,ft20
789405,6,750,500,abz9
789405,6,750,500,la04
789405,6,750,500,la03
789405,6,750,500,abz6
789405,6,750,500,la02
789405,6,750,500,abz5
789405,6,750,500,la01
789405,6,1000,500,ft10
789405,6,1000,500,abz7
789405,6,1000,500,ft20
789405,6,1000,500,abz9
789405,6,1000,500,la04
789405,6,1000,500,la03
789405,6,1000,500,abz6
789405,6,1000,500,la02
789405,6,1000,500,abz5
789405,6,1000,500,la01
789405,6,1000,1000,ft10
789405,6,1000,1000,abz7
789405,6,1000,1000,ft20
789405,6,1000,1000,abz9
789405,6,1000,1000,la04
789405,6,1000,1000,la03
789405,6,1000,1000,abz6
789405,6,1000,1000,la02
789405,6,1000,1000,abz5
789405,6,1000,1000,la01
789405,8,500,500,ft10
789405,8,500,500,abz7
789405,8,500,500,ft20
789405,8,500,500,abz9
789405,8,500,500,la04
789405,8,500,500,la03
789405,8,500,500,abz6
789405,8,500,500,la02
789405,8,500,500,abz5
789405,8,500,500,la01
789405,8,750,500,ft10
789405,8,750,500,abz7
789405,8,750,500,ft20
789405,8,750,500,abz9
789405,8,750,500,la04
789405,8,750,500,la03
789405,8,750,500,abz6
789405,8,750,500,la02
789405,8,750,500,abz5
789405,8,750,500,la01
789405,8,1000,500,ft10
789405,8,1000,500,abz7
789405,8,1000,500,ft20
789405,8,1000,500,abz9
789405,8,1000,500,la04
789405,8,1000,500,la03
789405,8,1000,500,abz6
